id,origin_url,image_url,update_time,parsing_time,price,total_area,living_area,kitchen_area,room_number,floor,total_floor,housing,complex,point,state,city,district,street,house_number,ssf,izf,gzf
1597,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-geroev-stalingrada-prospekt-17319941.html,https://cdn.riastatic.com/photos/dom/photo/11409/1140999/114099957/114099957.jpg,2020-09-06 03:37:04.000000,2020-09-06 09:44:37.190830,200000,107,64,14,3,4,24,secondary,"",0101000020E61000009F364F1A0F853E40BAB8324D7D3F4940,Київська область,Київ,Оболонський район,Героїв Сталінграда проспект,6а,1.1318066,2.2274997,3.264853
1598,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-perova-bul-17316936.html,https://cdn.riastatic.com/photos/dom/photo/11406/1140682/114068287/114068287.jpg,2020-09-06 09:03:10.000000,2020-09-06 09:44:37.197527,45500,44,25,6,2,1,5,secondary,"",0101000020E610000069723106D6973E40AECED666883E4940,Київська область,Київ,Дніпровський район,Перова бульвар,42А,0,0.505804,0.9544168
1599,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-anny-ahmatovoy-ulitsa-17004508.html,https://cdn.riastatic.com/photos/dom/photo/11093/1109356/110935618/110935618.jpg,2020-09-06 05:13:59.000000,2020-09-06 09:44:37.203222,77500,75,0,15,3,9,11,secondary,"",0101000020E6100000E8CA564DC6A33E4029B6DD5F98344940,Київська область,Київ,Дарницький район,Ахматової Анни вулиця,7,1.3752831,1.252057,1.2698593
1600,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-17180355.html,https://cdn.riastatic.com/photos/dom/photo/11269/1126988/112698889/112698889.jpg,2020-09-06 04:37:38.000000,2020-09-06 09:44:37.209606,70000,45,15.4,13,1,2,24,secondary,Яскравий,0101000020E6100000FE84DAB4C1773E40E4E9A6DEE4424940,Київська область,Київ,Оболонський район,Семьи Кульженкив,37,0,1.639239,0.072879896
1601,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-tarasa-shevchenko-bulvar-17431213.html,https://cdn.riastatic.com/photos/dom/photo/11525/1152596/115259661/115259661.jpg,2020-09-06 03:41:18.000000,2020-09-06 09:44:37.214596,175000,67,31.6,8.2,2,4,5,secondary,"",0101000020E610000070BD98F831843E4004E9BD8CBD384940,Київська область,Київ,Шевченківський район,Тараса Шевченка бульвар,10,21.034708,1.0323001,3.8781953
1602,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-eleny-pchelki-ulitsa-17563728.html,https://cdn.riastatic.com/photos/dom/photo/11697/1169703/116970313/116970313.jpg,2020-09-06 06:14:41.000000,2020-09-06 09:44:37.220110,145000,115,67,25,3,15,22,secondary,"",0101000020E61000001C4390B220A03E40EA78CC4065354940,Київська область,Київ,Дарницький район,Олени Пчілки вулиця,2б,0,1.3098576,0.3820677
1603,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-dragomirova-ulitsa-17585875.html,https://cdn.riastatic.com/photos/dom/photo/11705/1170591/117059155/117059155.jpg,2020-09-06 06:11:16.000000,2020-09-06 09:44:37.225646,125000,47,18,0,1,5,19,secondary,ЖК Новопечерські липки,0101000020E6100000161B945EBD8B3E403AC6BA5DD4344940,Київська область,Київ,Печерський район,Драгомирова вулиця,12,4.1629467,3.5203118,1.8535188
1604,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pirogova-ulitsa-17006207.html,https://cdn.riastatic.com/photos/dom/photo/11325/1132557/113255757/113255757.jpg,2020-09-06 04:00:24.000000,2020-09-06 09:44:37.232148,184000,107,67,11,3,6,8,secondary,"",0101000020E6100000101835A9B2813E40D15158F32D394940,Київська область,Київ,Шевченківський район,Пирогова вулиця,2,11.722555,1.1699494,3.520282
1605,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-goloseevskiy-prospekt-16845410.html,https://cdn.riastatic.com/photos/dom/photo/10949/1094966/109496612/109496612.jpg,2020-09-06 03:37:23.000000,2020-09-06 09:44:37.237302,225000,65,0,0,1,5,25,secondary,"",0101000020E610000025404D2D5B833E404D68925852334940,Київська область,Київ,Голосіївський район,Голосіївський проспект,58,4.9277797,0.81750953,3.3559752
1606,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-zankovetskoy-ulitsa-17579848.html,https://cdn.riastatic.com/photos/dom/photo/11699/1169925/116992598/116992598.jpg,2020-09-06 06:07:10.000000,2020-09-06 09:44:37.245586,369000,133,85,14,3,6,9,secondary,"",0101000020E6100000E8BA95CA80863E40B03A72A433394940,Київська область,Київ,Печерський район,Заньковецької вулиця,6,29.44434,1.0711123,5.4778075
1607,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pechenejskaya-16-17525365.html,https://cdn.riastatic.com/photos/dom/photo/11643/1164372/116437211/116437211.jpg,2020-09-06 04:14:17.000000,2020-09-06 09:44:37.250564,160000,100,0,0,4,5,9,secondary,"",0101000020E61000001825E82FF47C3E406B1789BFDC3B4940,Київська область,Київ,Шевченківський район,Печенежская,16,2.5754855,3.902675,1.0561635
1608,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-sikorskogo-ulitsa-17390651.html,https://cdn.riastatic.com/photos/dom/photo/11483/1148373/114837373/114837373.jpg,2020-09-06 04:14:45.000000,2020-09-06 09:44:37.255664,90000,52,29,11,2,9,24,secondary,"",0101000020E6100000354EF9C6C66E3E404BD12577333B4940,Київська область,Київ,Шевченківський район,Сікорського вулиця,1,2.9873579,3.5089781,8.479974
1609,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lesi-ukrainki-7v-17515541.html,https://cdn.riastatic.com/photos/dom/photo/11631/1163154/116315455/116315455.jpg,2020-09-06 04:16:00.000000,2020-09-06 09:44:37.261583,395000,90,0,0,3,27,31,secondary,"",0101000020E610000035971B0C758A3E408AC2D3D0AB364940,Київська область,Київ,Печерський район,Леси Украинки,7В,11.107992,2.3336806,2.061725
1610,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-mihaila-dragomirova-ulitsa-17328221.html,https://cdn.riastatic.com/photos/dom/photo/11418/1141834/114183446/114183446.jpg,2020-09-06 04:14:17.000000,2020-09-06 09:44:37.266608,139000,61,45,16,2,23,23,secondary,ЖК Новопечерський двір,0101000020E61000006DDB4136DA8B3E4079FA5289FC344940,Київська область,Київ,Печерський район,Михайла Драгомірова вулиця,2-а,5.661119,3.367776,2.1287637
1611,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-kudri-ivana-16334652.html,https://cdn.riastatic.com/photos/dom/photo/10494/1049456/104945676/104945676.jpg,2020-09-06 03:29:47.000000,2020-09-06 09:44:37.271559,315000,75,34,18,2,17,24,secondary,"",0101000020E6100000023D1E447C873E40B68C8AEE0F354940,Київська область,Київ,Печерський район,Кудри Ивана,7,6.3258934,2.4540107,1.3243309
1612,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-17389428.html,https://cdn.riastatic.com/photos/dom/photo/11704/1170456/117045623/117045623.jpg,2020-09-06 09:34:37.000000,2020-09-06 09:44:37.276811,69000,92,60,11,4,2,20,secondary,"",0101000020E610000038BF1A66DCA43E408CEC945863384940,Київська область,Київ,Дніпровський район,Азербайджанская улица,16/3,0,6.330738,0.8737801
1613,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-vyshgorodskaya-45-17559099.html,https://cdn.riastatic.com/photos/dom/photo/11676/1167687/116768717/116768717.jpg,2020-09-06 05:49:57.000000,2020-09-06 09:44:37.281669,157000,94,0,0,2,7,25,secondary,"",0101000020E6100000308E80C0B9753E40A9184229B53F4940,Київська область,Київ,Подільський район,Вышгородская,45,0,4.715554,1.5527786
1614,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-petra-kalnyshevskogo-ulitsa-17555715.html,https://cdn.riastatic.com/photos/dom/photo/11673/1167311/116731115/116731115.jpg,2020-09-06 03:16:38.000000,2020-09-06 09:44:37.287192,95000,86,49,12,3,14,24,secondary,"",0101000020E61000005DB4B6DF90763E4088974CBAD2424940,Київська область,Київ,Оболонський район,Петра Калнишевського вулиця,7,0,1.3997291,0.095513724
1615,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-solomenskiy-17554968.html,https://cdn.riastatic.com/photos/dom/photo/11672/1167227/116722723/116722723.jpg,2020-09-06 04:13:55.000000,2020-09-06 09:44:37.291657,195000,91,70,30,3,12,24,secondary,"",0101000020E61000005F775F3A527C3E40E4C2DC499F374940,Київська область,Київ,Солом'янський район,Липковского митрополита  Урицкого  улица,16,1.7898809,0.6145342,0.84005284
1616,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-geroev-stalingrada-prospekt-17258979.html,https://cdn.riastatic.com/photos/dom/photo/11347/1134790/113479013/113479013.jpg,2020-09-06 03:38:02.000000,2020-09-06 09:44:37.296953,75000,48,30,8.2,2,10,16,secondary,"",0101000020E61000007258A1F557833E40BAE644717D424940,Київська область,Київ,Оболонський район,Героїв Сталінграда проспект,49,1.6998018,0.4911605,0.2360903
1617,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-dmitrievskaya-75-17552950.html,https://cdn.riastatic.com/photos/dom/photo/11670/1167029/116702925/116702925.jpg,2020-09-06 03:31:22.000000,2020-09-06 09:44:37.302351,250000,112,59,19,3,8,12,secondary,"",0101000020E6100000A42AB7FEA77C3E400F417A2F633A4940,Київська область,Київ,Шевченківський район,Дмитриевская,75,3.461027,2.209761,0.90082055
1618,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-obolonskiy-prospekt-17551683.html,https://cdn.riastatic.com/photos/dom/photo/11668/1166882/116688290/116688290.jpg,2020-09-06 05:11:07.000000,2020-09-06 09:44:37.306997,60000,52,30.8,8,2,3,9,secondary,"",0101000020E61000009A4F0C7F3C803E40E399E15009424940,Київська область,Київ,Оболонський район,Оболонський проспект,30,4.1546187,1.0454171,0.19709827
1619,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-sapernoe-pole-ulitsa-17548448.html,https://cdn.riastatic.com/photos/dom/photo/11665/1166519/116651987/116651987.jpg,2020-09-06 06:13:06.000000,2020-09-06 09:44:37.312070,360000,89,50,25,2,12,17,secondary,ЖК Бульвар фонтанів,0101000020E6100000DFFAB0DEA8873E40AB64B61AC8354940,Київська область,Київ,Печерський район,Саперне Поле вулиця,6/1,6.3321605,0.7640491,0.9418793
1620,https://dom.ria.com/uk/realty-prodaja-kvartira-zaporoje-dneprovskiy-leninskiy-tsentralnaya-ulitsa-16609049.html,https://cdn.riastatic.com/photos/dom/photo/10726/1072654/107265458/107265458.jpg,2020-09-06 08:10:47.000000,2020-09-06 09:44:37.317344,88999,160,80,20,4,4,4,secondary,"",0101000020E6100000234910AE808B414018EEB7D15BF54740,Запорізька область,Запоріжжя,Дніпровський район,Центральна вулиця,999,0,0.015766243,0
1621,https://dom.ria.com/uk/realty-prodaja-kvartira-zaporoje-shevchenkovskiy-mechnikova-ulitsa-17366493.html,https://cdn.riastatic.com/photos/dom/photo/11458/1145800/114580094/114580094.jpg,2020-09-06 08:10:55.000000,2020-09-06 09:44:37.323031,23499,83,57,8,4,2,5,secondary,"",0101000020E6100000B598E9A8B49B4140ED2296DE48EA4740,Запорізька область,Запоріжжя,Шевченківський район,Мечникова вулиця,35,0,2.5169415,0.20965719
1622,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-kievskiy-novoaleksandrovskaya-ulitsa-16792858.html,https://cdn.riastatic.com/photos/dom/photo/11249/1124978/112497847/112497847.jpg,2020-09-06 05:02:18.000000,2020-09-06 09:44:37.328093,40000,49,21,9,1,9,16,secondary,"",0101000020E610000048D5C0A09623424044A67C08AA014940,Харківська область,Харків,Київський район,Новоолександрівська вулиця,54а,0.698037,2.3636363,0.8764148
1623,https://dom.ria.com/uk/realty-prodaja-kvartira-dnepr-industrialnyy-donetskoe-shosse-17058191.html,https://cdn.riastatic.com/photos/dom/photo/11145/1114518/111451825/111451825.jpg,2020-09-06 07:13:23.000000,2020-09-06 09:44:37.334826,29500,63,0,0,3,10,10,secondary,"",0101000020E610000085DB9035D9824140A2708797F1424840,Дніпропетровська область,Дніпро,Індустріальний район,Донецьке шосе,121,0,1.1973985,0
1624,https://dom.ria.com/uk/realty-prodaja-kvartira-zaporoje-dneprovskiy-leninskiy-17542686.html,https://cdn.riastatic.com/photos/dom/photo/11661/1166118/116611870/116611870.jpg,2020-09-06 08:09:30.000000,2020-09-06 09:44:37.340025,66913,82,38,17,2,2,4,secondary,ЖК Бородіно,0101000020E61000009D465A2A6F8841402FB1E88CDEF14740,Запорізька область,Запоріжжя,Дніпровський район,15,15,0,0.7853526,0.05059131
1625,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-novodarnitskaya-ulitsa-17539266.html,https://cdn.riastatic.com/photos/dom/photo/11658/1165834/116583464/116583464.jpg,2020-09-06 11:25:51.000000,2020-09-06 09:44:37.344606,30000,21,12,4,1,5,9,secondary,"",0101000020E61000001A7A8A328CA93E40B4ECFFD2D8364940,Київська область,Київ,Дарницький район,Новодарницкая улица,27а,0,7.4676127,2.870742
1626,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-tsentr-sobornaya-ulitsa-16897134.html,https://cdn.riastatic.com/photos/dom/photo/11282/1128265/112826598/112826598.jpg,2020-09-06 04:36:50.000000,2020-09-06 09:44:37.349559,80000,112,0,0,4,4,4,secondary,"",0101000020E6100000C2F462CD6D753C400A455FE6E09D4840,Вінницька область,Вінниця,Центр,Соборна вулиця,99,0,2.851674,3.4678602
1627,https://dom.ria.com/uk/realty-prodaja-kvartira-zaporoje-shevchenkovskiy-pischevaya-ulitsa-17535370.html,https://cdn.riastatic.com/photos/dom/photo/11654/1165425/116542513/116542513.jpg,2020-09-06 08:09:32.000000,2020-09-06 09:44:37.354471,15500,33,0,7,1,5,5,secondary,"",0101000020E610000078610BE39E9B41403D372339CFE94740,Запорізька область,Запоріжжя,Шевченківський район,Харчова вулиця,3б,0,8.327276,0.109831914
1628,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-kombinatnaya-ulitsa-17367688.html,https://cdn.riastatic.com/photos/dom/photo/11459/1145924/114592409/114592409.jpg,2020-09-06 03:43:14.000000,2020-09-06 09:44:37.359166,60000,43,19.5,10,1,5,16,secondary,ЖК Садовий,0101000020E6100000956B651DE9953E4031DE454E153B4940,Київська область,Київ,Дніпровський район,Комбінатна вулиця,25а,1.2568834,2.946634,6.701428
1629,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-schorsa-ulitsa-17529531.html,https://cdn.riastatic.com/photos/dom/photo/11647/1164772/116477235/116477235.jpg,2020-09-06 04:36:04.000000,2020-09-06 09:44:37.365423,200000,110,52.6,19.7,3,4,14,secondary,"",0101000020E610000030478FDFDB863E409EC59CB179364940,Київська область,Київ,Печерський район,Щорса вулиця,36е,8.444804,1.7625324,1.0365139
1630,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-troeschina-17460232.html,https://cdn.riastatic.com/photos/dom/photo/11570/1157049/115704920/115704920.jpg,2020-09-02 14:56:18.000000,2020-09-06 09:44:37.370459,55000,49,18,10,1,25,25,secondary,ЖК Милославичі,0101000020E6100000B2A787386D9F3E4095CDC1D8E7434940,Київська область,Київ,Троєщина,улица Закревского,95Г,0,0.72432953,0.1514724
1631,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-tsentr-nikolaya-ovodova-kozitskogo-ulitsa-17489162.html,https://cdn.riastatic.com/photos/dom/photo/11602/1160277/116027764/116027764.jpg,2020-09-06 04:18:37.000000,2020-09-06 09:44:37.374800,150000,145,0,25,4,3,4,secondary,"",0101000020E6100000749593F540783C4019EDA7B51F9E4840,Вінницька область,Вінниця,Центр,Миколи Оводова (Козицького) вулиця,18,0,3.804823,0.8823166
1632,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-urojay-marii-litvinenkovolgemut-litvinenko-ulitsa-17377160.html,https://cdn.riastatic.com/photos/dom/photo/11606/1160603/116060342/116060342.jpg,2020-09-06 04:15:56.000000,2020-09-06 09:44:37.380405,40800,64,38,9,3,5,9,secondary,"",0101000020E610000027AB7D95D7733C40B2EB2818DF9C4840,Вінницька область,Вінниця,Урожай,Марії Литвиненко-Вольгемут (Литвиненка) вулиця,"",0,1.5039929,1.0361153
1633,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-vishenka-yunosti-prospekt-17244158.html,https://cdn.riastatic.com/photos/dom/photo/11358/1135847/113584781/113584781.jpg,2020-09-06 04:20:09.000000,2020-09-06 09:44:37.385735,25000,31,0,6,1,3,5,secondary,"",0101000020E610000012C6AA9C516A3C40D399208F859D4840,Вінницька область,Вінниця,Вишенька,Юності проспект,19,0,1.364385,0.30242485
1634,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-kiev-darnitskiy-harkovskoe-shosse-17562529.html,https://cdn.riastatic.com/photos/dom/photo/11727/1172747/117274777/117274777.jpg,2020-09-03 17:12:06.000000,2020-09-06 09:44:37.390489,44000,54,31,8,2,9,9,secondary,"",0101000020E61000000F7EC5FB2EAA3E4023AD56549F344940,Київська область,Київ,Дарницький район,Харківське шосе,174б,2.3832579,2.9522388,3.7578602
1635,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-ivanofrankovsk-konovaltsa-chornovola-djohara-dudaeva-ulitsa-17609948.html,https://cdn.riastatic.com/photos/dom/photo/11732/1173241/117324167/117324167.jpg,2020-09-06 09:10:51.000000,2020-09-06 09:44:37.397996,49000,65,33.6,14.2,2,10,11,secondary,"",0101000020E61000001066C9D23DB73840CB6CEB02B9734840,Івано-Франківська область,Івано-Франківськ,Коновальця Чорновола,Джохара Дудаєва вулиця,13,0,0.3808762,0.22536501
1636,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-elektroset-pirogova-ulitsa-17577023.html,https://cdn.riastatic.com/photos/dom/photo/11700/1170020/117002001/117002001.jpg,2020-09-06 04:16:18.000000,2020-09-06 09:44:37.403505,46500,68,41,10,3,2,9,secondary,"",0101000020E6100000A6B915C26A6E3C4046A0B07A769B4840,Вінницька область,Вінниця,Електромережа,Пирогова вулиця,148,0,1.4957808,1.0865107
1637,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-vishenka-yunosti-prospekt-17459032.html,https://cdn.riastatic.com/photos/dom/photo/11569/1156922/115692253/115692253.jpg,2020-09-06 04:16:08.000000,2020-09-06 09:44:37.409803,41999,44,32,7,2,3,5,secondary,"",0101000020E61000002AA4A1EB676A3C40180EDF1D749C4840,Вінницька область,Вінниця,Вишенька,Юності проспект,69,0,1.1479695,1.0285425
1638,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-blijnee-zamoste-streletskaya-krasnoarmeyskaya-ulitsa-17554533.html,https://cdn.riastatic.com/photos/dom/photo/11712/1171200/117120032/117120032.jpg,2020-09-06 04:17:23.000000,2020-09-06 09:44:37.414840,51500,64,40,9,3,2,5,secondary,"",0101000020E61000005752260F9E7D3C409EFC764E07A04840,Вінницька область,Вінниця,Ближнє замостя,Стрілецька (Червоноармійська) вулиця,"",0,37.886967,0.25986907
1639,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-urojay-litvinenko-ulitsa-17145356.html,https://cdn.riastatic.com/photos/dom/photo/11235/1123570/112357096/112357096.jpg,2020-09-06 04:20:19.000000,2020-09-06 09:44:37.420191,44000,64,48,9,3,5,9,secondary,"",0101000020E61000001549055FE2733C403D6CD8A5FC9C4840,Вінницька область,Вінниця,Урожай,Марії Литвиненко-Вольгемут (Литвиненка) вулиця,40,0,1.326839,1.0334973
1640,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-podole-zodchih-ulitsa-17405869.html,https://cdn.riastatic.com/photos/dom/photo/11499/1149959/114995930/114995930.jpg,2020-09-06 04:16:51.000000,2020-09-06 09:44:37.424945,51000,47,20,15,1,8,9,secondary,"",0101000020E61000009D42531B41733C40599C7B59249C4840,Вінницька область,Вінниця,Поділля,Зодчих вулиця,4,0,1.1139945,1.2449136
1641,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-vishenka-keletskaya-ulitsa-16761887.html,https://cdn.riastatic.com/photos/dom/photo/10897/1089747/108974778/108974778.jpg,2020-09-06 04:18:59.000000,2020-09-06 09:44:37.429796,51000,78.4,49.5,7.4,4,5,9,secondary,"",0101000020E6100000B9669714C4693C40CB924AC2CF9C4840,Вінницька область,Вінниця,Вишенька,Келецька вулиця,71,0,1.1142423,0.5998506
1642,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-staryiy-gorod-pokryishkina-ulitsa-17230480.html,https://cdn.riastatic.com/photos/dom/photo/11318/1131878/113187834/113187834.jpg,2020-09-06 04:16:02.000000,2020-09-06 09:44:37.434726,40000,42,18,16,1,4,6,secondary,"",0101000020E61000003352EFA99C7E3C40200BD121709C4840,Вінницька область,Вінниця,Старе місто,Покришкіна вулиця,"",0,8.056535,0.05608745
1643,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-odessa-primorskiy-genuezskaya-ulitsa-17478118.html,https://cdn.riastatic.com/photos/dom/photo/11590/1159051/115905158/115905158.jpg,2020-09-03 19:36:54.000000,2020-09-06 09:44:37.439400,69500,38,20,10,2,19,25,secondary,ЖК Тридцять шоста перлина,0101000020E610000094D519845EC23E402B76EA80DA374740,Одеська область,Одеса,Приморський район,Генуезька вулиця,3Б,0,0.14960657,3.4764907
1644,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-hmelnitskiy-yugozapadnyiy-molodejnaya-ulitsa-17491790.html,https://cdn.riastatic.com/photos/dom/photo/11605/1160548/116054850/116054850.jpg,2020-09-02 13:54:10.000000,2020-09-06 09:44:37.444385,48000,60,0,0,2,9,9,secondary,"",0101000020E6100000F9AF62A70EF43A404F4EFE38ABB44840,Хмельницька область,Хмельницький,Південно-Західний район,Молодіжна вулиця,2/3В,0,0.6775373,0.3016089
1645,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-vozdvijenskaya-ulitsa-17651474.html,https://cdn.riastatic.com/photos/dom/photo/11776/1177685/117768526/117768526.jpg,2020-09-06 12:38:55.000000,2020-09-06 09:44:37.449253,280000,185,104,30.3,4,2,5,secondary,"",0101000020E6100000087B0263CA823E40F4C64961DE3A4940,Київська область,Київ,Подільський район,Воздвиженська вулиця,28-30,6.540178,2.3736277,4.026101
1646,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-mechnikova-ulitsa-17489274.html,https://cdn.riastatic.com/photos/dom/photo/11602/1160295/116029573/116029573.jpg,2020-09-06 12:38:49.000000,2020-09-06 09:44:37.454007,120000,57,31,7,2,4,5,secondary,"",0101000020E610000039B1D1585E873E40FBB5508DF2374940,Київська область,Київ,Печерський район,Мечникова вулиця,6,21.242756,0.5948534,3.2321613
1647,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-kropivnitskogo-ulitsa-17439831.html,https://cdn.riastatic.com/photos/dom/photo/11534/1153460/115346020/115346020.jpg,2020-09-06 12:38:43.000000,2020-09-06 09:44:37.459201,1035000,380,200,62.4,7,14,16,secondary,"",0101000020E6100000A2BA14B24E863E4079ACBE5F71384940,Київська область,Київ,Печерський район,Кропивницького вулиця,10,13.412695,0.40611866,3.608933
1648,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-dmitrievskaya-ulitsa-17393004.html,https://cdn.riastatic.com/photos/dom/photo/11486/1148627/114862713/114862713.jpg,2020-09-06 12:38:41.000000,2020-09-06 09:44:37.464535,250000,186,110,25,5,18,25,secondary,"",0101000020E6100000B08B474ECB7C3E404FADBEBA2A3A4940,Київська область,Київ,Шевченківський район,Дмитрівська вулиця,69,3.1884968,2.060608,0.8880207
1649,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-ivana-franko-ulitsa-17391306.html,https://cdn.riastatic.com/photos/dom/photo/11484/1148444/114844499/114844499.jpg,2020-09-06 12:38:40.000000,2020-09-06 09:44:37.470240,101000,82,52,17.5,3,1,5,secondary,"",0101000020E61000001ADB0050C4823E40069733805C394940,Київська область,Київ,Шевченківський район,Івана Франка вулиця,17в,13.375183,1.2080576,3.4837737
1650,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-yaroslavov-val-ulitsa-17615888.html,https://cdn.riastatic.com/photos/dom/photo/11738/1173886/117388636/117388636.jpg,2020-09-06 03:34:40.000000,2020-09-06 09:44:37.474830,149000,60,25,15,2,2,4,secondary,"",0101000020E61000007FCCBD761F823E40FD344987E2394940,Київська область,Київ,Шевченківський район,Ярославів Вал вулиця,21а,8.5605,1.7070109,3.2906249
1651,https://dom.ria.com/uk/realty-prodaja-kvartira-irpen-irpen-chehova-ulitsa-16695390.html,https://cdn.riastatic.com/photos/dom/photo/10805/1080533/108053377/108053377.jpg,2020-09-06 07:52:54.000000,2020-09-06 09:44:37.479929,21000,31,15,8,1,6,10,secondary,"",0101000020E61000002A687CC1973A3E4000AD54AB0A414940,Київська область,Ірпінь,"",Чехова вулиця,27,0,0.29544508,1.9246897
1652,https://dom.ria.com/uk/realty-prodaja-kvartira-brovary-brovary-17659273.html,https://cdn.riastatic.com/photos/dom/photo/11784/1178479/117847972/117847972.jpg,2020-09-05 14:50:11.000000,2020-09-06 09:44:37.485243,34000,34.1,17.3,7.9,1,5,9,secondary,"",0101000020E6100000CB587E2AB8C93E400888EEFE1D414940,Київська область,Бровари,Бровари,Героев Небесной Сотни,9,0,2.6116328,2.4577863
1653,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-kaunasskaya-ulitsa-17057433.html,https://cdn.riastatic.com/photos/dom/photo/11144/1114443/111444332/111444332.jpg,2020-09-06 05:34:16.000000,2020-09-06 09:44:37.490504,30515,39,15,15,1,18,25,secondary,"",0101000020E6100000DD6690BC68A03E40BCDA9B293E374940,Київська область,Київ,"",Каунаська вулиця,27,0,4.6607485,0.32818493
1654,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pobedy-prospekt-16569315.html,https://cdn.riastatic.com/photos/dom/photo/10692/1069250/106925015/106925015.jpg,2020-09-06 05:34:43.000000,2020-09-06 09:44:37.496460,80000,53,0,0,1,22,36,secondary,ЖК Manhattan City,0101000020E6100000B90265AE677B3E40F144B52D6F394940,Київська область,Київ,Шевченківський район,Перемоги проспект,11,3.2616656,1.425542,0.67720485
1655,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-kiev-obolonskiy-vyishgorodskaya-ulitsa-16501066.html,https://cdn.riastatic.com/photos/dom/photo/10702/1070236/107023639/107023639.jpg,2020-09-06 05:10:40.000000,2020-09-06 09:44:37.501711,75000,80,0,8.7,4,4,9,secondary,"",0101000020E6100000C09E0A13A1733E40D0DFDFFBF6404940,Київська область,Київ,Оболонський район,Вишгородська вулиця,32,0,1.9052576,0.48212054
1656,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-vishenka-keletskaya-ulitsa-17658360.html,https://cdn.riastatic.com/photos/dom/photo/11784/1178404/117840456/117840456.jpg,2020-09-06 04:34:39.000000,2020-09-06 09:44:37.506747,37000,53,0,8,2,3,9,secondary,"",0101000020E610000090566B1789653C401E543DF4389D4840,Вінницька область,Вінниця,Вишенька,Келецька вулиця,92,0,0.6818049,0.23466676
